cue_index,memory_seed,target,rho,mask_index,level,target_ipr,softmax_alpha,sparsemax_alpha,softmax_achieved_ipr,sparsemax_achieved_ipr,pair_relative_error,pair_status,included
75,5,26,0.4,0,low,4.0,34.24431410493386,3.8920340432841583,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
75,5,26,0.4,0,middle,16.0,19.88760708558897,0.817695255291132,16.000000000000004,16.000000000000007,2.220446049250312e-16,matched,True
75,5,26,0.4,0,high,64.0,8.586317813179328,0.10773983287494238,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
76,5,29,0.4,0,low,4.0,34.87159925835738,3.670651741928989,3.9999999999999982,4.000000000000001,6.66133814775094e-16,matched,True
76,5,29,0.4,0,middle,16.0,16.84261441696337,0.610342894794109,16.0,16.0,0.0,matched,True
76,5,29,0.4,0,high,64.0,7.584171793530341,0.1015282171607853,64.00000000000003,64.00000000000003,0.0,matched,True
77,5,40,0.4,0,low,4.0,27.610441558403345,3.559953275919878,4.000000000000001,4.0,2.220446049250313e-16,matched,True
77,5,40,0.4,0,middle,16.0,16.50642133616729,0.6703342779034926,16.0,16.000000000000004,2.220446049250313e-16,matched,True
77,5,40,0.4,0,high,64.0,7.271078686695805,0.09090775692779834,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
78,5,43,0.4,0,low,4.0,41.87270056971261,4.71814259695671,4.000000000000001,4.0,2.220446049250313e-16,matched,True
78,5,43,0.4,0,middle,16.0,17.605327989902623,0.5939325765706158,16.000000000000004,16.0,2.220446049250313e-16,matched,True
78,5,43,0.4,0,high,64.0,7.243152344406825,0.09261970078342285,64.0,63.99999999999997,4.440892098500627e-16,matched,True
79,5,45,0.4,0,low,4.0,37.989739760248426,5.716716808083969,4.000000000000001,4.000000000000001,0.0,matched,True
79,5,45,0.4,0,middle,16.0,18.790823068226018,0.6129244809388258,16.0,16.0,0.0,matched,True
79,5,45,0.4,0,high,64.0,7.961381610218194,0.10527946757537343,64.0,64.0,0.0,matched,True
80,5,47,0.4,0,low,4.0,21.152358604231587,2.568645196271742,4.0,4.0,0.0,matched,True
80,5,47,0.4,0,middle,16.0,13.992219642119563,0.6519447280868249,15.999999999999996,15.999999999999996,0.0,matched,True
80,5,47,0.4,0,high,64.0,6.9471126184918015,0.0902103212370684,64.0,64.00000000000001,2.220446049250313e-16,matched,True
81,5,52,0.4,0,low,4.0,33.50052984097885,3.7199244398022167,4.000000000000001,4.0,2.220446049250313e-16,matched,True
81,5,52,0.4,0,middle,16.0,18.725005301538605,0.7739059899518939,16.0,16.000000000000018,1.1102230246251561e-15,matched,True
81,5,52,0.4,0,high,64.0,8.23582858709215,0.1009807119292696,64.00000000000001,64.00000000000001,0.0,matched,True
82,5,55,0.4,0,low,4.0,36.29591168789446,4.301862863502919,4.000000000000001,4.000000000000001,0.0,matched,True
82,5,55,0.4,0,middle,16.0,20.93221325836612,0.9630868246861531,16.0,16.0,0.0,matched,True
82,5,55,0.4,0,high,64.0,8.14382572614113,0.0931039499148747,64.0,64.00000000000003,4.440892098500625e-16,matched,True
83,5,58,0.4,0,low,4.0,35.35138096065893,4.139815855060165,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
83,5,58,0.4,0,middle,16.0,17.723105378960515,0.6339762573733534,16.0,16.000000000000014,8.881784197001248e-16,matched,True
83,5,58,0.4,0,high,64.0,7.719992268309593,0.09979480398655116,64.0,64.00000000000003,4.440892098500625e-16,matched,True
84,5,59,0.4,0,low,4.0,45.50404079786506,5.487954724560282,4.0,4.0,0.0,matched,True
84,5,59,0.4,0,middle,16.0,17.56414962038707,0.6008320848608428,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
84,5,59,0.4,0,high,64.0,6.939986511642957,0.08611282070455983,64.0,64.0,0.0,matched,True
85,5,62,0.4,0,low,4.0,39.6896810351405,6.15840287135601,3.9999999999999982,3.999999999999999,2.220446049250314e-16,matched,True
85,5,62,0.4,0,middle,16.0,22.899567633528505,0.9116846116771029,16.000000000000004,16.000000000000007,2.220446049250312e-16,matched,True
85,5,62,0.4,0,high,64.0,8.785717654169666,0.1030491795351296,64.0,64.0,0.0,matched,True
86,5,63,0.4,0,low,4.0,38.79899074905647,4.525483399593902,4.0,4.000000000000001,2.220446049250313e-16,matched,True
86,5,63,0.4,0,middle,16.0,19.22114563381946,0.7350982200630352,16.0,16.0,0.0,matched,True
86,5,63,0.4,0,high,64.0,7.817896611156683,0.09369252589843508,64.0,64.00000000000004,6.661338147750936e-16,matched,True
87,5,64,0.4,0,low,4.0,25.333009961545514,3.8663813973131305,4.0000000000000036,4.000000000000001,6.661338147750936e-16,matched,True
87,5,64,0.4,0,middle,16.0,15.69296807441355,0.5654543970306496,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
87,5,64,0.4,0,high,64.0,7.588767427352636,0.10492958287363804,64.0,64.0,0.0,matched,True
88,5,65,0.4,0,low,4.0,39.117496839695235,4.675977831777438,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
88,5,65,0.4,0,middle,16.0,21.622640095372535,0.877359362047172,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
88,5,65,0.4,0,high,64.0,8.717723206674153,0.10452991055217148,64.0,63.99999999999997,4.440892098500627e-16,matched,True
89,5,66,0.4,0,low,4.0,28.425800542763,4.0,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
89,5,66,0.4,0,middle,16.0,16.974751499755662,0.6830270805103789,15.999999999999996,16.000000000000014,1.1102230246251561e-15,matched,True
89,5,66,0.4,0,high,64.0,7.640214897013115,0.0973766625340306,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
90,5,72,0.4,0,low,4.0,18.171936642894458,2.3014238471298443,4.000000000000001,4.0,2.220446049250313e-16,matched,True
90,5,72,0.4,0,middle,16.0,12.245693532810545,0.5764848058501393,16.0,16.0,0.0,matched,True
90,5,72,0.4,0,high,64.0,6.211764879085139,0.08231835242289609,64.00000000000001,64.0,2.220446049250313e-16,matched,True
91,5,74,0.4,0,low,4.0,24.826623304143414,3.7712361663282543,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
91,5,74,0.4,0,middle,16.0,14.863214562066434,0.5503995921250855,16.000000000000004,16.000000000000004,0.0,matched,True
91,5,74,0.4,0,high,64.0,6.6969250692885325,0.08479941613959528,63.999999999999986,63.99999999999997,2.220446049250314e-16,matched,True
92,5,81,0.4,0,low,4.0,37.176695965574226,4.48089626888963,4.000000000000001,4.000000000000001,0.0,matched,True
92,5,81,0.4,0,middle,16.0,18.60244530311739,0.6516379146441555,15.999999999999993,16.0,4.440892098500627e-16,matched,True
92,5,81,0.4,0,high,64.0,7.446662296647197,0.09004068828994516,64.00000000000001,63.999999999999986,4.440892098500626e-16,matched,True
93,5,89,0.4,0,low,4.0,55.780347881135356,6.181339274290046,4.000000000000001,3.9999999999999982,6.66133814775094e-16,matched,True
93,5,89,0.4,0,middle,16.0,23.06324856523974,0.8445947546292224,16.0,16.000000000000007,4.440892098500625e-16,matched,True
93,5,89,0.4,0,high,64.0,7.652906377170204,0.08276802981383091,64.0,64.0,0.0,matched,True
94,5,92,0.4,0,low,4.0,43.7216480809944,6.158402871356007,4.0,4.000000000000001,2.220446049250313e-16,matched,True
94,5,92,0.4,0,middle,16.0,21.996571635998826,0.8069465847859281,16.000000000000004,16.000000000000004,0.0,matched,True
94,5,92,0.4,0,high,64.0,8.06802057799512,0.0966457209903645,64.0,64.00000000000003,4.440892098500625e-16,matched,True
95,5,98,0.4,0,low,4.0,33.76234156803712,4.718142596956708,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
95,5,98,0.4,0,middle,16.0,18.761005669888434,0.6783768658051201,16.000000000000004,16.00000000000001,4.440892098500624e-16,matched,True
95,5,98,0.4,0,high,64.0,7.770366992314337,0.09573496936276377,64.0,64.00000000000001,2.220446049250313e-16,matched,True
0,6,1,0.1,0,low,4.0,6.03766404895992,0.6812932717857914,4.000000000000001,3.9999999999999982,6.66133814775094e-16,matched,True
0,6,1,0.1,0,middle,16.0,4.4704292145321745,0.2654693912630652,15.999999999999993,16.000000000000004,6.66133814775094e-16,matched,True
0,6,1,0.1,0,high,64.0,2.805241630351238,0.06397310039718918,64.0,63.99999999999993,1.1102230246251571e-15,matched,True
1,6,4,0.1,0,low,4.0,5.94599388274872,0.6406868182981579,3.9999999999999982,4.000000000000002,8.881784197001252e-16,matched,True
1,6,4,0.1,0,middle,16.0,4.407269901398554,0.2547914535642337,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
1,6,4,0.1,0,high,64.0,2.7770295984936855,0.06806238676605667,63.99999999999997,63.99999999999996,2.2204460492503146e-16,matched,True
2,6,5,0.1,0,low,4.0,6.033194684595563,0.6749350671613547,4.0,3.9999999999999973,6.661338147750941e-16,matched,True
2,6,5,0.1,0,middle,16.0,4.4740677982975505,0.26407016710694087,16.0,16.00000000000005,3.1086244689504336e-15,matched,True
2,6,5,0.1,0,high,64.0,2.819050701638942,0.06756723017954036,64.00000000000001,64.00000000000001,0.0,matched,True
3,6,11,0.1,0,low,4.0,5.9006964361510175,0.6591566131030017,4.000000000000001,4.000000000000001,0.0,matched,True
3,6,11,0.1,0,middle,16.0,4.385014292446966,0.26340146718212143,16.000000000000007,15.999999999999961,2.8865798640254098e-15,matched,True
3,6,11,0.1,0,high,64.0,2.7787603525564073,0.07000351795819751,63.99999999999997,64.00000000000001,6.66133814775094e-16,matched,True
4,6,15,0.1,0,low,4.0,5.990431949220822,0.6791417816229344,3.999999999999999,3.9999999999999982,2.220446049250314e-16,matched,True
4,6,15,0.1,0,middle,16.0,4.431150212246266,0.25086088749786256,16.000000000000014,15.999999999999986,1.7763568394002505e-15,matched,True
4,6,15,0.1,0,high,64.0,2.777400673206486,0.0637265241210651,64.0,64.00000000000006,8.881784197001248e-16,matched,True
5,6,17,0.1,0,low,4.0,6.030055335343122,0.6889862021513691,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
5,6,17,0.1,0,middle,16.0,4.459253009522981,0.2597398685943293,15.999999999999993,16.00000000000002,1.7763568394002497e-15,matched,True
5,6,17,0.1,0,high,64.0,2.7905431369746747,0.06318951146798685,64.00000000000001,64.00000000000004,4.440892098500624e-16,matched,True
6,6,18,0.1,0,low,4.0,5.990255829824351,0.6863229669293033,4.000000000000001,4.000000000000002,2.220446049250312e-16,matched,True
6,6,18,0.1,0,middle,16.0,4.4298528229076055,0.2481185925408762,15.999999999999993,16.000000000000007,8.881784197001252e-16,matched,True
6,6,18,0.1,0,high,64.0,2.7747423355451257,0.06386378507412616,64.0,64.00000000000003,4.440892098500625e-16,matched,True
7,6,26,0.1,0,low,4.0,5.975764371481205,0.6786920047932217,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
7,6,26,0.1,0,middle,16.0,4.415726499464946,0.2598558410485309,15.999999999999993,16.000000000000004,6.66133814775094e-16,matched,True
7,6,26,0.1,0,high,64.0,2.7577158073127492,0.06040650800617261,63.999999999999986,63.999999999999915,1.1102230246251573e-15,matched,True
8,6,37,0.1,0,low,4.0,5.859128061946815,0.6554640962640512,4.0,4.000000000000001,2.220446049250313e-16,matched,True
8,6,37,0.1,0,middle,16.0,4.345676884903813,0.25519372731780443,16.0,15.999999999999986,8.881784197001256e-16,matched,True
8,6,37,0.1,0,high,64.0,2.7407716440191354,0.06624290005886546,63.999999999999986,64.00000000000006,1.1102230246251561e-15,matched,True
9,6,53,0.1,0,low,4.0,5.792390233518075,0.6215838598134051,4.0,4.0,0.0,matched,True
9,6,53,0.1,0,middle,16.0,4.2957938783988645,0.2544199661496198,16.00000000000001,16.00000000000002,6.661338147750933e-16,matched,True
9,6,53,0.1,0,high,64.0,2.710390582973734,0.06716376122587953,64.0,63.99999999999976,3.774758283725539e-15,matched,True
10,6,54,0.1,0,low,4.0,5.9056479487673155,0.6753146529253415,3.9999999999999973,4.000000000000001,8.881784197001254e-16,matched,True
10,6,54,0.1,0,middle,16.0,4.378837881710476,0.25344644496956725,16.000000000000007,16.000000000000036,1.776356839400248e-15,matched,True
10,6,54,0.1,0,high,64.0,2.7600213202720276,0.06627852839405302,64.0,64.0,0.0,matched,True
11,6,59,0.1,0,low,4.0,5.826003310580221,0.6575589255494565,3.9999999999999973,3.999999999999999,4.440892098500628e-16,matched,True
11,6,59,0.1,0,middle,16.0,4.321751475683902,0.25056058635100575,15.999999999999996,15.999999999999979,1.1102230246251573e-15,matched,True
11,6,59,0.1,0,high,64.0,2.7268359317027393,0.06656192597099636,63.99999999999997,63.999999999999915,8.88178419700126e-16,matched,True
12,6,60,0.1,0,low,4.0,5.939666937018389,0.6613772796392893,4.000000000000002,4.000000000000002,0.0,matched,True
12,6,60,0.1,0,middle,16.0,4.406378301291466,0.2564143273322803,15.999999999999996,16.000000000000007,6.661338147750939e-16,matched,True
12,6,60,0.1,0,high,64.0,2.781270264460633,0.068275144234895,64.0,64.0,0.0,matched,True
13,6,62,0.1,0,low,4.0,5.925169833795507,0.6643573306591062,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
13,6,62,0.1,0,middle,16.0,4.401327499558219,0.270171827461128,15.999999999999996,15.999999999999986,6.661338147750943e-16,matched,True
13,6,62,0.1,0,high,64.0,2.78450695208538,0.06874435750576424,64.00000000000001,64.00000000000003,2.220446049250312e-16,matched,True
14,6,63,0.1,0,low,4.0,5.975678859641667,0.6776756671891156,4.000000000000001,4.0,2.220446049250313e-16,matched,True
14,6,63,0.1,0,middle,16.0,4.420798179552882,0.2582389840481196,16.0,16.0,0.0,matched,True
14,6,63,0.1,0,high,64.0,2.769863844798467,0.062229257022748286,64.0,64.00000000000001,2.220446049250313e-16,matched,True
15,6,64,0.1,0,low,4.0,5.9251683995251225,0.6564386182293365,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
15,6,64,0.1,0,middle,16.0,4.398417982482047,0.25811335498566335,16.0,16.00000000000001,6.661338147750936e-16,matched,True
15,6,64,0.1,0,high,64.0,2.7811038230710214,0.06866039441421856,64.0,64.00000000000004,6.661338147750936e-16,matched,True
16,6,69,0.1,0,low,4.0,5.916429436585353,0.6579974402692771,4.0,4.0,0.0,matched,True
16,6,69,0.1,0,middle,16.0,4.390855863191614,0.2565500668607783,16.000000000000004,16.000000000000004,0.0,matched,True
16,6,69,0.1,0,high,64.0,2.7741902474529123,0.0684342871553509,64.00000000000001,64.0,2.220446049250313e-16,matched,True
17,6,70,0.1,0,low,4.0,5.912869188893739,0.666336224680236,3.9999999999999973,4.0,6.661338147750941e-16,matched,True
17,6,70,0.1,0,middle,16.0,4.376613649312182,0.24966063923375792,15.999999999999993,15.999999999999968,1.5543122344752211e-15,matched,True
17,6,70,0.1,0,high,64.0,2.7473920022770377,0.06439734850414844,63.99999999999996,64.00000000000003,1.1102230246251567e-15,matched,True
18,6,71,0.1,0,low,4.0,6.0014715388958635,0.6635064104165096,3.999999999999999,3.9999999999999973,4.440892098500628e-16,matched,True
18,6,71,0.1,0,middle,16.0,4.4528360844350505,0.2636029998054775,16.0,15.999999999999979,1.3322676295501888e-15,matched,True
18,6,71,0.1,0,high,64.0,2.809792956529529,0.0687134703919082,64.0,64.00000000000018,2.886579864025403e-15,matched,True
19,6,72,0.1,0,low,4.0,5.888749302098935,0.6506689733826366,4.0,4.000000000000001,2.220446049250313e-16,matched,True
19,6,72,0.1,0,middle,16.0,4.367370607627402,0.25530650816747125,16.000000000000004,16.00000000000001,4.440892098500624e-16,matched,True
19,6,72,0.1,0,high,64.0,2.7546556029269262,0.06699312309016836,64.00000000000001,64.00000000000006,6.661338147750936e-16,matched,True
20,6,76,0.1,0,low,4.0,5.948625210429675,0.6585368586311444,4.000000000000001,4.000000000000001,0.0,matched,True
20,6,76,0.1,0,middle,16.0,4.415829394549961,0.2660835893881277,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
20,6,76,0.1,0,high,64.0,2.7901651473584144,0.06807029692160171,64.0,64.0,0.0,matched,True
21,6,77,0.1,0,low,4.0,5.908048768769844,0.6534943751804434,4.000000000000003,3.9999999999999982,1.1102230246251565e-15,matched,True
21,6,77,0.1,0,middle,16.0,4.367281546011897,0.2479256548233555,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
21,6,77,0.1,0,high,64.0,2.7340209959470423,0.06218305855084616,63.99999999999997,64.00000000000001,6.66133814775094e-16,matched,True
22,6,80,0.1,0,low,4.0,5.948729156123392,0.6693312391736459,4.000000000000001,4.000000000000001,0.0,matched,True
22,6,80,0.1,0,middle,16.0,4.397482085255163,0.25595458372499325,15.999999999999979,16.000000000000004,1.55431223447522e-15,matched,True
22,6,80,0.1,0,high,64.0,2.7498362198890796,0.06158924283842876,64.0,64.0,0.0,matched,True
23,6,82,0.1,0,low,4.0,5.975554749853267,0.6604023940705055,4.000000000000002,3.9999999999999956,1.5543122344752197e-15,matched,True
23,6,82,0.1,0,middle,16.0,4.438575636227764,0.2634875910471077,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
23,6,82,0.1,0,high,64.0,2.8094047937630755,0.07123677777372617,63.999999999999986,63.9999999999999,1.332267629550189e-15,matched,True
24,6,87,0.1,0,low,4.0,5.948339262593532,0.6704327885792021,4.000000000000002,4.000000000000003,2.220446049250312e-16,matched,True
24,6,87,0.1,0,middle,16.0,4.408812180615321,0.260069181836346,15.999999999999996,15.99999999999999,4.440892098500628e-16,matched,True
24,6,87,0.1,0,high,64.0,2.7753392499619967,0.06605482348384045,64.00000000000001,64.00000000000007,8.881784197001246e-16,matched,True
25,6,88,0.1,0,low,4.0,6.014759867956458,0.6784748806199667,4.0,3.9999999999999982,4.440892098500627e-16,matched,True
25,6,88,0.1,0,middle,16.0,4.45624730679275,0.2714145405239238,15.999999999999996,15.999999999999986,6.661338147750943e-16,matched,True
25,6,88,0.1,0,high,64.0,2.7990903673377585,0.06556048413807253,64.00000000000001,63.999999999999915,1.55431223447522e-15,matched,True
26,6,89,0.1,0,low,4.0,5.831696719274978,0.6481120462686198,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
26,6,89,0.1,0,middle,16.0,4.335331320118441,0.26640132249437276,15.999999999999993,16.000000000000057,3.996802888650557e-15,matched,True
26,6,89,0.1,0,high,64.0,2.7476205879255655,0.07060595008173864,64.0,64.00000000000001,2.220446049250313e-16,matched,True
27,6,90,0.1,0,low,4.0,5.80807714094265,0.6483943094436038,3.999999999999999,3.9999999999999973,4.440892098500628e-16,matched,True
27,6,90,0.1,0,middle,16.0,4.296098815378252,0.24943935092930497,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
27,6,90,0.1,0,high,64.0,2.6910714081339835,0.06124341761240104,64.0,64.00000000000001,2.220446049250313e-16,matched,True
28,6,91,0.1,0,low,4.0,5.949573769282546,0.660484446924654,4.0,4.000000000000001,2.220446049250313e-16,matched,True
28,6,91,0.1,0,middle,16.0,4.399343531178786,0.24766457971370612,16.0,15.999999999999979,1.3322676295501888e-15,matched,True
28,6,91,0.1,0,high,64.0,2.7571007413145865,0.06366412209524774,63.999999999999986,63.999999999999986,0.0,matched,True
29,6,92,0.1,0,low,4.0,5.871905195816712,0.655991176978004,4.0,4.000000000000001,2.220446049250313e-16,matched,True
29,6,92,0.1,0,middle,16.0,4.345189756646363,0.24056653543408224,15.999999999999996,16.000000000000007,6.661338147750939e-16,matched,True
29,6,92,0.1,0,high,64.0,2.7292210548600693,0.06508453227641331,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
30,6,96,0.1,0,low,4.0,5.8629178646653495,0.6436838304193876,4.000000000000001,3.9999999999999982,6.66133814775094e-16,matched,True
30,6,96,0.1,0,middle,16.0,4.34229367105012,0.24301154414617265,16.000000000000007,16.000000000000007,0.0,matched,True
30,6,96,0.1,0,high,64.0,2.733264781282759,0.06643638388299244,64.0,63.99999999999994,8.881784197001256e-16,matched,True
31,6,98,0.1,0,low,4.0,5.910530797022869,0.6610596745457803,4.000000000000002,3.9999999999999982,8.881784197001252e-16,matched,True
31,6,98,0.1,0,middle,16.0,4.381239243802838,0.25466584418321747,15.999999999999996,16.00000000000001,8.88178419700125e-16,matched,True
31,6,98,0.1,0,high,64.0,2.7595742234483485,0.06554215276032371,63.99999999999997,64.0,4.440892098500627e-16,matched,True
32,6,1,0.25,0,low,4.0,9.904694690285249,1.1248283779032284,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
32,6,1,0.25,0,middle,16.0,7.191411388552409,0.3913383035840461,15.999999999999996,15.999999999999996,0.0,matched,True
32,6,1,0.25,0,high,64.0,4.297542681411626,0.07790439207380051,64.0,63.99999999999996,6.661338147750941e-16,matched,True
33,6,4,0.25,0,low,4.0,10.11453092932632,1.1665321865223828,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
33,6,4,0.25,0,middle,16.0,7.339789325130061,0.398278226492222,16.000000000000014,16.0,8.881784197001248e-16,matched,True
33,6,4,0.25,0,high,64.0,4.392353083943245,0.07830764416696523,64.0,64.00000000000001,2.220446049250313e-16,matched,True
34,6,5,0.25,0,low,4.0,10.459384468981309,1.1435867038269816,4.0000000000000036,4.0,8.881784197001248e-16,matched,True
34,6,5,0.25,0,middle,16.0,7.425464637549759,0.35121272200884834,15.999999999999996,15.999999999999993,2.220446049250314e-16,matched,True
34,6,5,0.25,0,high,64.0,4.328224136908726,0.07662359225619186,64.0,64.0,0.0,matched,True
35,6,11,0.25,0,low,4.0,9.903130575227571,1.189818558758005,4.000000000000003,4.000000000000001,4.440892098500624e-16,matched,True
35,6,11,0.25,0,middle,16.0,7.168640646772436,0.3641445645012378,16.0,16.0,0.0,matched,True
35,6,11,0.25,0,high,64.0,4.277078982993569,0.07768454932099464,64.00000000000001,64.0,2.220446049250313e-16,matched,True
36,6,15,0.25,0,low,4.0,10.302626859640831,1.2485746549512027,4.000000000000001,4.000000000000001,0.0,matched,True
36,6,15,0.25,0,middle,16.0,7.4672969340731425,0.39717494959409017,15.99999999999999,16.000000000000004,8.881784197001254e-16,matched,True
36,6,15,0.25,0,high,64.0,4.446208893291948,0.07831911522792812,64.00000000000006,63.99999999999997,1.3322676295501877e-15,matched,True
37,6,17,0.25,0,low,4.0,9.791155893305731,1.0773850055220098,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
37,6,17,0.25,0,middle,16.0,7.119983601850943,0.38132437528159135,16.000000000000004,16.000000000000007,2.220446049250312e-16,matched,True
37,6,17,0.25,0,high,64.0,4.293854224563741,0.08211105952954689,63.99999999999997,64.0,4.440892098500627e-16,matched,True
38,6,18,0.25,0,low,4.0,9.699035236261587,1.0765809764039824,4.000000000000001,4.000000000000001,0.0,matched,True
38,6,18,0.25,0,middle,16.0,7.087082278608888,0.3868211466008411,16.000000000000007,16.000000000000004,2.220446049250312e-16,matched,True
38,6,18,0.25,0,high,64.0,4.312321621929083,0.08453919820700817,64.0,64.00000000000001,2.220446049250313e-16,matched,True
39,6,26,0.25,0,low,4.0,10.022490860677994,1.1086603480798984,4.000000000000001,4.000000000000001,0.0,matched,True
39,6,26,0.25,0,middle,16.0,7.248147927398849,0.3728708216942531,15.999999999999993,15.999999999999996,2.220446049250314e-16,matched,True
39,6,26,0.25,0,high,64.0,4.332255159771227,0.07918248202182765,64.0,63.99999999999996,6.661338147750941e-16,matched,True
40,6,37,0.25,0,low,4.0,10.187487038000997,1.2006970354243869,4.0,3.9999999999999973,6.661338147750941e-16,matched,True
40,6,37,0.25,0,middle,16.0,7.184939053971322,0.3356147456945875,16.000000000000004,16.00000000000003,1.5543122344752178e-15,matched,True
40,6,37,0.25,0,high,64.0,4.082410889637217,0.06675652566068191,64.00000000000003,64.00000000000004,2.220446049250312e-16,matched,True
41,6,53,0.25,0,low,4.0,9.485113568709135,1.022528617424694,4.000000000000002,4.0,4.440892098500625e-16,matched,True
41,6,53,0.25,0,middle,16.0,6.901451719200274,0.3652478253142255,16.000000000000004,16.000000000000025,1.3322676295501867e-15,matched,True
41,6,53,0.25,0,high,64.0,4.175666778374426,0.08058185840806331,64.00000000000003,64.0,4.440892098500625e-16,matched,True
42,6,54,0.25,0,low,4.0,9.752996432970946,1.0666666666666669,3.9999999999999982,3.999999999999999,2.220446049250314e-16,matched,True
42,6,54,0.25,0,middle,16.0,7.070328119262994,0.3699318964118845,15.999999999999996,16.000000000000018,1.3322676295501873e-15,matched,True
42,6,54,0.25,0,high,64.0,4.2422978490047925,0.07823048998002546,64.0,64.00000000000006,8.881784197001248e-16,matched,True
43,6,59,0.25,0,low,4.0,9.797776628395482,1.129959282474318,4.000000000000002,4.0,4.440892098500625e-16,matched,True
43,6,59,0.25,0,middle,16.0,7.1513757106358025,0.39278027891872663,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
43,6,59,0.25,0,high,64.0,4.3399219359234,0.08290134833039198,63.99999999999996,64.00000000000003,1.1102230246251567e-15,matched,True
44,6,60,0.25,0,low,4.0,9.907916538085527,1.14477522612479,4.000000000000001,4.000000000000001,0.0,matched,True
44,6,60,0.25,0,middle,16.0,7.203415386358067,0.37197010410427556,16.000000000000007,16.000000000000025,1.1102230246251556e-15,matched,True
44,6,60,0.25,0,high,64.0,4.335201195064121,0.08179052069274206,64.0,64.00000000000001,2.220446049250313e-16,matched,True
45,6,62,0.25,0,low,4.0,9.844183670337358,1.1928062793960859,4.000000000000001,4.000000000000001,0.0,matched,True
45,6,62,0.25,0,middle,16.0,7.145278402919504,0.3918556669535458,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
45,6,62,0.25,0,high,64.0,4.259959309555857,0.07503529382775144,64.0,63.99999999999997,4.440892098500627e-16,matched,True
46,6,63,0.25,0,low,4.0,10.04905029193414,1.1735713316528618,4.0,4.0,0.0,matched,True
46,6,63,0.25,0,middle,16.0,7.310772055154395,0.38960705268200035,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
46,6,63,0.25,0,high,64.0,4.390689076658035,0.08328737387314833,63.999999999999986,64.00000000000007,1.3322676295501873e-15,matched,True
47,6,64,0.25,0,low,4.0,9.946971240364139,1.1550766010950937,3.9999999999999982,3.999999999999999,2.220446049250314e-16,matched,True
47,6,64,0.25,0,middle,16.0,7.181143737944041,0.3568975459349053,16.0,15.999999999999979,1.3322676295501888e-15,matched,True
47,6,64,0.25,0,high,64.0,4.28540436286472,0.07968335656953696,64.00000000000001,63.99999999999997,6.66133814775094e-16,matched,True
48,6,69,0.25,0,low,4.0,9.7190950867958,1.1282898887422825,3.999999999999999,4.000000000000001,4.440892098500626e-16,matched,True
48,6,69,0.25,0,middle,16.0,7.09377473836581,0.3843814957596372,16.000000000000004,16.000000000000018,8.881784197001246e-16,matched,True
48,6,69,0.25,0,high,64.0,4.300330057390731,0.08021687875529146,64.0,63.99999999999997,4.440892098500627e-16,matched,True
49,6,70,0.25,0,low,4.0,10.13582999490792,1.2263245203067061,4.000000000000001,4.0,2.220446049250313e-16,matched,True
49,6,70,0.25,0,middle,16.0,7.350007721687248,0.397645945175653,16.000000000000004,16.000000000000007,2.220446049250312e-16,matched,True
49,6,70,0.25,0,high,64.0,4.3796765320382836,0.07715334079115785,64.00000000000001,64.00000000000003,2.220446049250312e-16,matched,True
50,6,71,0.25,0,low,4.0,10.056258972945216,1.2062357714574468,4.0,3.9999999999999982,4.440892098500627e-16,matched,True
50,6,71,0.25,0,middle,16.0,7.304049648235271,0.3970652259507168,16.0,15.99999999999999,6.661338147750941e-16,matched,True
50,6,71,0.25,0,high,64.0,4.366383854904447,0.07737624227571871,64.0,64.00000000000001,2.220446049250313e-16,matched,True
51,6,72,0.25,0,low,4.0,9.949993085394217,1.143343361616794,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
